1864001;GM无限梦境;1;0;0;0;0;0;0
1864002;超级连斩;15;1;0;1;0;0;0
1864003;疾风刺;15;1;0;1;0;0;0
1864004;飞跃斩;15;1;0;5;0;1864002;3
1864005;突袭刺;15;1;0;5;0;1864003;3
1864006;疾风神雷;15;1;0;10;0;1864004;3
1864007;旋风刺;15;1;0;10;0;1864005;3
1864008;巨突刺;15;1;0;15;0;1864007;3
1864009;乾坤一掷;15;1;0;15;0;1864006;3
1864010;迅捷连刺;15;1;0;20;0;1864008;3
1864011;风卷残云;15;1;0;20;0;1864009;3
1864012;升龙斩;15;1;0;1;0;0;0
1864013;打狗棒法;15;1;0;1;0;0;0
1864014;横连斩;15;1;0;5;0;1864012;3
1864015;连击晕;15;1;0;5;0;1864013;3
1864016;神龙摆尾;15;1;0;10;0;1864014;3
1864017;龙虎斗;15;1;0;10;0;1864015;3
1864018;音速斩;15;1;0;15;0;1864016;3
1864019;天地阴阳技;15;1;0;15;0;1864017;3
1864020;疾风刺;15;1;0;20;0;1864018;3
1864021;铁锤狂舞;15;1;0;20;0;1864019;3
1864022;地震;15;1;0;1;0;0;0
1864023;风刃术;15;1;0;1;0;0;0
1864024;火球术;15;1;0;1;0;0;0
1864025;魔法泡泡;15;1;0;1;0;0;0
1864026;冰盾;10;1;0;1;0;1864035;1
1864027;风之祝福;10;1;0;1;0;1864034;1
1864028;多重风刃术;15;1;0;6;0;1864023;3
1864029;冰封术;15;1;0;6;0;1864025;3
1864030;多重火球术;15;1;0;6;0;1864024;3
1864031;石矛术;15;1;0;6;0;1864022;3
1864032;火之祝福;10;1;0;1;0;1864037;1
1864033;石甲术;10;1;0;1;0;1864036;1
1864034;真空弹;15;1;0;12;0;1864028;3
1864035;冰风暴;15;1;0;12;0;1864029;3
1864036;天龙牙;15;1;0;12;0;1864031;3
1864037;火墙术;15;1;0;12;0;1864030;3
1864038;治愈术;15;1;0;1;0;0;0
1864039;群疗术;15;1;0;6;0;1864038;3
1864040;水疗术;15;1;0;12;0;1864039;3
1864041;群体水疗术;15;1;0;20;0;1864040;3
1864042;小李飞刀;15;1;0;1;0;0;0
1864043;多重箭;15;1;0;1;0;0;0
1864044;近射;15;1;0;1;0;0;0
1864046;雨箭;15;1;0;5;0;1864043;3
1864047;连弩;15;1;0;5;0;1864044;3
1864048;幻影斩;15;1;0;5;0;1864042;3
1864049;暴雨箭;15;1;0;10;0;1864046;3
1864050;连弩激射;15;1;0;10;0;1864047;3
1864051;满天花雨;15;1;0;10;0;1864048;3
1864052;凤凰箭;15;1;0;15;0;1864055;3
1864053;暗影狙击;15;1;0;15;0;1864056;3
1864054;实体飞舞;15;1;0;15;0;1864051;3
1864055;乱舞箭;15;1;0;20;0;1864049;3
1864056;彗心一射;15;1;0;20;0;1864050;3
1864057;无影飞雪;15;1;0;20;0;1864054;3
1864058;力大无穷;20;1;0;0;0;0;1
1864059;铁甲强化;20;1;0;0;0;0;1
1864060;魔力容器;20;1;0;0;0;0;1
1864061;幸运双至;20;1;0;0;0;0;1
1864062;祝福;20;1;0;0;0;0;1
1864063;强化生命;20;1;0;0;0;0;1
1864064;冲击;10;2;0;0;0;0;1
1864065;爆发;5;3;0;0;0;0;1
1864066;神之愿景;20;2;0;0;0;0;1
98001201;熟练地精灵[初级];8;1;0;1;0;0;0
98001202;熟练地精灵[中级];10;1;0;1;0;98001201;5
98001203;熟练地精灵[高级];10;1;0;1;0;98001202;10
93000321;石甲术;10;1;0;1;0;0;0
92000005;魔法飞杖;3;1;0;1;0;0;0
92000001;地震;3;1;0;1;0;0;0
92001001;石矛术;3;1;0;1;0;92000001;1
92002001;天龙牙;3;1;0;1;0;92001001;1
93000507;双刀奥义;5;1;0;1;10;0;0
93000504;神经暴走;10;1;0;1;5;0;0
93000505;体能暴走;10;1;0;1;5;0;0
93000506;视力强化;10;1;0;1;5;0;0
95060001;双刀移动术;1;0;0;1;0;0;5
93000550;狂怒咆哮;10;1;0;1;5;0;5
93000109;狂战士变身;5;1;0;1;5;0;0
93000130;战士恢复;5;1;0;1;2;0;5
93000121;九死一生;5;1;0;1;2;93000130;5
93000116;武器大师;5;1;0;1;2;93000115;3
91000020;前射;12;1;0;1;5;0;0
91001020;后射;12;1;0;1;5;91000020;1
91002020;蹲射;12;1;0;1;5;91000020;1
91003020;飓风射击;12;1;0;1;5;91001020;1
91002050;金光弹;12;1;0;1;5;91002020;1
91002051;扫射;12;1;0;1;5;91003020;1
91004020;重机枪;12;1;0;1;5;91002051;1
93001101;吉他治愈术;3;1;0;1;20;0;0
93001104;吉他群疗术;3;1;0;1;20;0;0
93001010;恢复之歌;3;2;0;1;10;0;0
93001011;气息之歌;3;2;0;1;10;0;0
93001013;恶魔之歌;3;2;0;1;10;0;0
93001014;动作停止！;1;0;0;1;0;0;0
93001012;神圣之歌;5;2;0;1;10;0;0
93001107;吉他团队治愈术;1;4;0;1;1;93001104;2
93001002;音波保护;5;1;0;1;5;0;5
93001008;精灵呐喊;5;1;0;1;1;0;0
93001009;恶魔之音;5;1;0;1;1;0;0
93001005;心声;5;1;0;1;1;0;5
93001006;圣灵之音;5;1;0;1;1;0;5
93001007;听觉混乱;5;2;0;1;1;0;5
93001024;团结之歌;3;1;0;1;5;0;0
93001023;电波强震;5;1;0;1;5;0;0
91004015;超级连斩II;10;1;0;1;5;0;0
91005015;疾风神雷II;10;1;0;1;5;91004015;1
91006015;乾坤一掷II;10;1;0;1;5;91005015;1
91005005;飞跃斩II;10;1;0;1;5;0;0
91007015;风卷残云II;10;1;0;1;5;91006015;1
91007005;瞬狱杀II;8;1;0;1;5;0;0
91006010;剑风;8;1;0;1;5;91007005;1
91007010;剑舞阵;8;1;0;1;4;91006010;1
91004017;疾风刺II;10;1;0;1;5;0;0
91005017;旋风刺II;10;1;0;1;5;91004017;1
91006007;巨突刺II;10;1;0;1;5;91005017;1
91005007;突袭刺II;10;1;0;1;5;0;0
91007007;迅捷连刺II;10;1;0;1;5;91006007;1
91007027;重刺;8;1;0;1;5;0;0
91007037;龙卷风;8;1;0;1;5;91007027;1
91007017;龙枪破云II;8;1;0;1;4;91007037;1
91004014;升龙斩II;10;1;0;1;5;0;0
91005014;神龙摆尾II;10;1;0;1;5;91004014;1
91006004;音速斩II;10;1;0;1;5;91005014;1
91005004;横连斩II;10;1;0;1;5;0;0
91007004;疾风刺II;10;1;0;1;5;91006004;1
91006101;光速斩;8;1;0;1;5;0;0
91006102;飞盾;8;1;0;1;5;91006101;1
91007014;十字斩II;8;1;0;1;4;91006102;1
91004016;打狗棒法II;10;1;0;1;5;0;0
91005016;龙虎斗II;10;1;0;1;5;91004016;1
91006016;天地阴阳技II;10;1;0;1;5;91005016;1
91005006;连击晕II;10;1;0;1;5;0;0
91007016;铁锤狂舞II;10;1;0;1;5;91006016;1
91006201;夺魂飞魄;8;1;0;1;5;0;0
91006202;飞盾;8;1;0;1;5;91006201;1
91007006;毁灭冲击II;8;1;0;1;4;91006202;1
92004006;魔法泡泡II;7;1;0;1;0;0;0
92005006;冰封术II;7;1;0;1;0;92004006;1
92004101;基尼之怒;7;1;0;1;0;0;0
92006006;冰风暴II;7;1;0;1;0;92005006;1
92004102;怒气激爆;7;1;0;1;0;92004101;1
92007006;寒冰刺II;7;1;0;1;0;92006006;1
92004103;能量领域;7;1;0;1;0;92004102;1
98001101;熟练风精灵[初级];8;1;0;1;0;0;0
98001102;熟练风精灵[中级];10;1;0;1;0;98001101;5
98001103;熟练风精灵[高级];10;1;0;1;0;98001102;10
92004002;风刃术II;10;1;0;1;0;0;0
92005002;多重风刃术II;10;1;0;1;0;92004002;1
92006002;真空弹II;10;1;0;1;0;92005002;1
92007002;风行天下II;10;1;0;1;0;92006002;1
98000901;熟练火精灵[初级];8;1;0;1;0;0;0
98000902;熟练火精灵[中级];10;1;0;1;0;98000901;5
98000903;熟练火精灵[高级];10;1;0;1;0;98000902;10
92004003;火球术II;10;1;0;1;0;0;0
92004020;多重火球术II;10;1;0;1;0;92004003;1
92006003;火墙术II;10;1;0;1;0;92004020;1
92007003;流星火雨II;10;1;0;1;0;92006003;1
92004001;地震II;10;1;0;1;0;0;0
92005001;石矛术II;10;1;0;1;0;92004001;1
92006001;天龙牙II;10;1;0;1;0;92005001;1
92007001;黄龙牙II;10;1;0;1;0;92006001;1
91004013;小李飞刀II;10;1;0;1;5;0;0
91005003;幻影斩II;10;1;0;1;5;91004013;1
91006013;满天花雨II;10;1;0;1;5;91005003;1
91006003;实体飞舞II;10;1;0;1;5;91006013;1
91004003;双连斩II;10;1;0;1;5;0;0
91007003;无影飞雪II;10;1;0;1;5;91006003;1
91007100;快剑;8;1;0;1;5;0;5
91007013;爆裂飞刀II;8;1;0;1;5;91007100;1
91007101;花郎剑舞;8;1;0;1;4;91007013;1
91004018;多重箭II;10;1;0;1;5;0;0
91005008;暴雨箭II;10;1;0;1;5;91004018;1
91006008;乱舞箭II;10;1;0;1;5;91005008;1
91004008;雨箭II;10;1;0;1;5;0;0
91006018;凤凰箭II;10;1;0;1;5;91006008;1
91005100;后跳射;8;1;0;1;5;0;5
91007008;冰棱锥II;8;1;0;1;5;91005100;1
91005101;时空之箭;8;1;0;1;4;91007008;1
91004019;近射II;10;1;0;1;5;0;0
91005009;连弩激射II;10;1;0;1;5;91004019;1
91006009;彗心一射II;10;1;0;1;5;91005009;1
91004009;连弩II;10;1;0;1;5;0;0
91007009;暗影狙击II;10;1;0;1;5;91006009;1
91006019;封印之箭II;8;1;0;1;5;0;5
91005200;扇击;8;1;0;1;5;91006019;1
91007019;飞矢裂震;8;1;0;1;4;91005200;1
91005201;渔网箭;8;1;0;1;5;91005200;1
91000101;通背拳II;10;1;0;1;5;0;0
91005002;天空波II;10;1;0;1;5;0;0
91004001;豪烈脚II;10;1;0;1;5;0;0
91000102;凤翔腿II;10;1;0;1;5;0;0
91006012;铁肘击II;10;1;0;1;5;0;0
91006002;能量波II;8;1;0;1;5;0;0
91000112;滑踢II;10;1;0;1;5;0;0
91006001;天龙脚II;10;1;0;1;5;0;0
91007012;冲击波II;8;1;0;1;4;0;0
91001101;升龙拳II;8;1;0;1;5;0;0
91007001;天龙脚II;8;1;0;1;5;91006001;1
93000115;杀气光环;5;1;0;1;2;0;5
93000125;极限攻击;5;1;0;1;1;93000121;5
93100127;精准攻击;5;1;0;1;3;0;5
93000502;熟练双刀;5;1;0;1;2;0;5
93000106;力量强化;5;1;0;1;3;0;0
93000001;狂暴一击;5;1;0;1;3;0;0
93000309;净化;1;1;0;1;0;0;0
9901001;超级连斩III;10;1;0;160;0;0;0
9901003;疾风神雷III;10;1;0;160;0;9901001;3
9901005;乾坤一掷III;10;1;0;160;0;9901003;3
9901007;飞跃斩III;10;1;0;160;0;0;0
9901011;风卷残云III;10;1;0;160;0;9901005;3
9901013;瞬狱杀III;8;1;0;160;0;9901007;3
9901015;剑风II;8;1;0;160;0;9901013;3
9901017;剑舞阵II;8;1;0;160;0;9901015;3
9901019;反击斩;1;2;0;160;0;0;0
9901021;快速移动;1;2;0;160;0;0;0
9901022;劈裂;5;2;0;160;0;0;0
9901027;升天斩;5;2;0;160;0;9901021;1
9901028;剑气爆;5;2;0;160;0;9901022;3
9901031;风华圆舞;8;1;0;160;0;9901013;3
9901033;十字剑气;8;1;0;160;0;9901031;3
9901035;天霸凄皇斩;8;1;0;160;0;9901033;3
9902001;疾风刺III;10;1;0;160;0;0;0
9902003;旋风刺III;10;1;0;160;0;9902001;3
9902005;巨突刺III;10;1;0;160;0;9902003;3
9902007;突袭刺III;10;1;0;160;0;0;0
9902011;惊艳一枪III;10;1;0;160;0;9902005;3
9902013;重刺II;8;1;0;160;0;9902007;3
9902015;龙卷风II;8;1;0;160;0;9902013;3
9902017;龙枪破云III;8;1;0;160;0;9902015;3
9902020;苍龙天;5;2;0;160;0;0;0
9902021;苍龙风;5;2;0;160;0;9902020;1
9902022;苍龙雷;5;2;0;160;0;9902021;1
9902025;千枪祭;8;1;0;160;0;9902013;3
9902027;枪舞轮回;8;1;0;160;0;9902025;3
9902029;冲击枪;8;1;0;160;0;9902027;3
9903001;狂战士变身II;1;2;0;160;0;0;0
9903002;双刀奥义;5;2;0;160;0;0;0
9903003;特殊攻击;3;2;0;160;0;9903002;5
9903004;神经暴走II;10;1;0;160;0;0;0
9903005;体能暴走II;10;1;0;160;0;0;0
9903006;视力强化II;10;1;0;160;0;0;0
9903007;战士恢复II;5;1;0;160;0;9903008;3
9903008;杀气光环II;5;1;0;160;0;0;0
9903009;双刀移动术;1;1;0;160;0;0;0
9903010;凌波斩;5;1;0;160;0;9903009;1
9903011;精准攻击II;5;1;0;160;0;9903004;3
9903012;熟练双刀;5;1;0;160;0;9903021;3
9903013;九死一生II;5;1;0;160;0;9903007;3
9903014;武器大师II;5;1;0;160;0;9903017;3
9903015;狂怒咆哮II;5;2;0;160;0;9903010;3
9903016;十字之刃;5;2;0;160;0;9903015;3
9903017;力量强化;5;1;0;160;0;9903011;3
9903018;狂暴一击;5;1;0;160;0;9903012;3
9903019;极限攻击;5;1;0;160;0;9903013;3
9903020;旋风车轮斩;5;2;0;160;0;9903016;3
9903021;双刀大师;5;1;0;160;0;9903014;3
10001001;升龙斩III;10;1;0;160;0;0;0
10001003;神龙摆尾III;10;1;0;160;0;10001001;3
10001004;音速斩III;10;1;0;160;0;10001003;3
10001007;横连斩III;10;1;0;160;0;0;0
10001010;死亡戳刺III;10;1;0;160;0;10001004;3
10001013;光速斩II;8;1;0;160;0;10001007;3
10001015;飞盾II;8;1;0;160;0;10001013;3
10001017;十字斩III;8;1;0;160;0;10001015;3
10001021;飞盾II强化;1;2;0;160;0;10001015;8
10001026;神圣呼吸;5;2;0;160;0;0;0
10001027;盾击;1;3;0;160;0;0;0
10001028;符文斩;5;2;0;160;0;0;0
10001031;凝气破阵剑;5;2;0;160;0;10001013;3
10001033;半月斩;5;2;0;160;0;10001031;3
10001035;圆舞斩;5;2;0;160;0;10001033;3
10002001;打狗棒法III;10;1;0;160;0;0;0
10002003;龙虎斗III;10;1;0;160;0;10002001;3
10002004;天地阴阳III;10;1;0;160;0;10002003;3
10002007;连击晕III;10;1;0;160;0;0;0
10002010;铁锤狂舞III;10;1;0;160;0;10002004;3
10002013;夺魂飞魄II;8;1;0;160;0;10002007;3
10002015;飞盾II;8;1;0;160;0;10002013;3
10002017;毁灭冲击III;8;1;0;160;0;10002015;3
10002021;飞盾II强化;1;2;0;160;0;10002015;8
10002023;力量锤击;5;2;0;160;0;0;0
10002025;雷神之锤;5;2;0;160;0;10002013;3
10002026;暴怒雷霆;5;2;0;160;0;10002025;3
10002027;铁锤旋风;5;2;0;160;0;10002026;3
10003001;通背拳III;10;1;0;160;0;0;0
10003002;天空波III;10;1;0;160;0;0;0
10003003;天空波III强化;1;1;0;160;0;10003002;5
10003004;豪烈脚III;10;1;0;160;0;0;0
10003005;凤翔腿III;10;1;0;160;0;0;0
10003006;天龙波;5;1;0;160;0;0;0
10003007;铁肘击III;10;1;0;160;0;0;0
10003008;能量波III;8;1;0;160;0;0;0
10003009;天空波III强化II;1;1;0;160;0;10003003;1
10003010;滑踢III;1;1;0;160;0;0;0
10003011;半月脚III;8;1;0;160;0;0;0
