1;狩猎 ★;30;190145623;0;0;201901181;0;0
2;狩猎 ★;60;190145623;0;0;201901181;0;0
3;狩猎 ★;120;190145623;0;0;201901181;0;0
4;狩猎 ★;180;190145623;0;0;201901181;0;0
5;狩猎 ★;240;190145623;0;0;201901181;0;0
6;狩猎 ★;360;190145623;0;0;201901181;190145624;0
7;狩猎 ★;720;190145623;0;0;201901181;190145624;0
8;狩猎 ★;1080;190145623;0;0;201901181;190145624;0
9;狩猎 ★;1440;190145623;0;0;201901181;190145624;0
10;狩猎 ★;2880;190145623;0;0;201901181;190145624;0
11;狩猎 ★;30;190145623;0;0;201901181;0;0
12;狩猎 ★;60;190145623;0;0;201901181;0;0
13;狩猎 ★;120;190145623;0;0;201901181;0;0
14;狩猎 ★;180;190145623;0;0;201901181;0;0
15;狩猎 ★;240;190145623;0;0;201901181;0;0
16;狩猎 ★;360;190145623;0;0;201901181;190145624;0
17;狩猎 ★;720;190145623;0;0;201901181;190145624;0
18;狩猎 ★;1080;190145623;0;0;201901181;190145624;0
19;狩猎 ★;1440;190145623;0;0;201901181;190145624;0
20;狩猎 ★;2880;190145623;0;0;201901181;190145624;0
21;狩猎 ★★;30;190145623;0;0;201901182;0;0
22;狩猎 ★★;60;190145623;0;0;201901182;0;0
23;狩猎 ★★;120;190145623;0;0;201901182;0;0
24;狩猎 ★★;180;190145623;0;0;201901182;0;0
25;狩猎 ★★;240;190145623;0;0;201901182;0;0
26;狩猎 ★★;360;190145623;0;0;201901182;190145624;0
27;狩猎 ★★;720;190145623;0;0;201901182;190145624;0
28;狩猎 ★★;1080;190145623;0;0;201901182;190145624;0
29;狩猎 ★★;1440;190145623;0;0;201901182;190145624;0
30;狩猎 ★★;2880;190145623;0;0;201901182;190145624;0
31;狩猎 ★★;30;190145623;0;0;201901182;0;0
32;狩猎 ★★;60;190145623;0;0;201901182;0;0
33;狩猎 ★★;120;190145623;0;0;201901182;0;0
34;狩猎 ★★;180;190145623;0;0;201901182;0;0
35;狩猎 ★★;240;190145623;0;0;201901182;0;0
36;狩猎 ★★★;30;190145623;0;0;201901183;0;0
37;狩猎 ★★★;60;190145623;0;0;201901183;0;0
38;狩猎 ★★★;120;190145623;0;0;201901183;0;0
39;狩猎 ★★★;180;190145623;0;0;201901183;0;0
40;狩猎 ★★★;240;190145623;0;0;201901183;0;0
41;狩猎 ★★★;360;190145623;0;0;201901183;0;0
42;狩猎 ★★★;720;190145623;0;0;201901183;0;0
43;狩猎 ★★★;1080;190145623;0;0;201901183;0;0
44;狩猎 ★★★;1440;190145623;0;0;201901183;0;0
45;狩猎 ★★★;2880;190145623;0;0;201901183;0;0
46;狩猎 ★;30;190145623;0;0;201901181;0;0
47;狩猎 ★;60;190145623;0;0;201901181;0;0
48;狩猎 ★;120;190145623;0;0;201901181;0;0
49;狩猎 ★;180;190145623;0;0;201901181;0;0
50;狩猎 ★;240;190145623;0;0;201901181;0;0
51;狩猎 ★;360;190145623;0;0;201901181;190145624;0
52;狩猎 ★;720;190145623;0;0;201901181;190145624;0
53;狩猎 ★;1080;190145623;0;0;201901181;190145624;0
54;狩猎 ★;1440;190145623;0;0;201901181;190145624;0
55;狩猎 ★;2880;190145623;0;0;201901181;190145624;0
56;狩猎 ★;30;190145623;0;0;201901181;0;0
57;狩猎 ★;60;190145623;0;0;201901181;0;0
58;狩猎 ★;120;190145623;0;0;201901181;0;0
59;狩猎 ★;180;190145623;0;0;201901181;0;0
60;狩猎 ★;240;190145623;0;0;201901181;0;0
61;狩猎 ★;360;190145623;0;0;201901181;190145624;0
62;狩猎 ★;720;190145623;0;0;201901181;190145624;0
63;狩猎 ★;1080;190145623;0;0;201901181;190145624;0
64;狩猎 ★;1440;190145623;0;0;201901181;190145624;0
65;狩猎 ★;2880;190145623;0;0;201901181;190145624;0
66;狩猎 ★★;30;190145623;0;0;201901182;0;0
67;狩猎 ★★;60;190145623;0;0;201901182;0;0
68;狩猎 ★★;120;190145623;0;0;201901182;0;0
69;狩猎 ★★;180;190145623;0;0;201901182;0;0
70;狩猎 ★★;240;190145623;0;0;201901182;0;0
71;狩猎 ★★;360;190145623;0;0;201901182;190145624;0
72;狩猎 ★★;720;190145623;0;0;201901182;190145624;0
73;狩猎 ★★;1080;190145623;0;0;201901182;190145624;0
74;狩猎 ★★;1440;190145623;0;0;201901182;190145624;0
75;狩猎 ★★;2880;190145623;0;0;201901182;190145624;0
76;狩猎 ★★;30;190145623;0;0;201901182;0;0
77;狩猎 ★★;60;190145623;0;0;201901182;0;0
78;狩猎 ★★;120;190145623;0;0;201901182;0;0
79;狩猎 ★★;180;190145623;0;0;201901182;0;0
80;狩猎 ★★;240;190145623;0;0;201901182;0;0
81;狩猎 ★★★;30;190145623;0;0;201901183;0;0
82;狩猎 ★★★;60;190145623;0;0;201901183;0;0
83;狩猎 ★★★;120;190145623;0;0;201901183;0;0
84;狩猎 ★★★;180;190145623;0;0;201901183;0;0
85;狩猎 ★★★;240;190145623;0;0;201901183;0;0
86;狩猎 ★★★;360;190145623;0;0;201901183;0;0
87;狩猎 ★★★;720;190145623;0;0;201901183;0;0
88;狩猎 ★★★;1080;190145623;0;0;201901183;0;0
89;狩猎 ★★★;1440;190145623;0;0;201901183;0;0
90;狩猎 ★★★;2880;190145623;0;0;201901183;0;0
91;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
92;探索：吉恩迪亚大陆;1440;190145624;0;0;190145624;201901181;0
93;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
94;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
95;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
96;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
97;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
98;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
99;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
100;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
101;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
102;探索：天空大陆;1440;0;0;0;190145624;201901182;0
103;探索：天空大陆;1440;0;0;0;190145624;201901182;0
104;探索：天空大陆;1440;190145624;0;0;190145624;201901182;0
105;探索：天空大陆;1440;0;0;0;190145624;201901182;0
106;探索：天空大陆;1440;0;0;0;190145624;201901182;0
107;探索：天空大陆;1440;0;0;0;190145624;201901182;0
108;探索：天空大陆;1440;0;0;0;190145624;201901182;0
109;探索：天空大陆;1440;0;0;0;190145624;201901182;0
110;探索：东方大陆;1440;0;0;0;190145624;201901183;0
111;探索：东方大陆;1440;190145624;0;0;190145624;201901183;0
112;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
113;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
114;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
115;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
116;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
117;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
118;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
119;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
120;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
121;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
122;探索：吉恩迪亚大陆;1440;0;0;0;190145624;201901181;0
123;探索：天空大陆;1440;0;0;0;190145624;201901182;0
124;探索：天空大陆;1440;0;0;0;190145624;201901182;0
125;探索：天空大陆;1440;0;0;0;190145624;201901182;0
126;探索：天空大陆;1440;0;0;0;190145624;201901182;0
127;探索：天空大陆;1440;0;0;0;190145624;201901182;0
128;探索：天空大陆;1440;0;0;0;190145624;201901182;0
129;探索：天空大陆;1440;0;0;0;190145624;201901182;0
130;探索：天空大陆;1440;0;0;0;190145624;201901182;0
131;探索：东方大陆;1440;0;0;0;190145624;201901183;0
132;探索：东方大陆;1440;0;0;0;190145624;201901183;0
133;探索：副本;1440;190145624;0;0;190145623;201901183;0
134;探索：副本;1440;190145624;0;0;190145623;201901183;0
135;探索：副本;1440;190145624;0;0;190145623;201901183;0
136;探索：副本;1440;190145624;0;0;190145623;201901183;0
137;探索：副本;1440;190145624;0;0;190145623;201901183;0
138;探索：副本;1440;190145624;0;0;190145623;201901183;0
139;探索：副本;1440;190145624;0;0;190145623;201901183;0
140;探索：副本;1440;190145624;0;0;190145623;201901183;0
141;探索：副本;1440;190145624;0;0;190145623;201901183;0
142;特别训练;360;190145625;0;0;201901183;0;0
143;特别训练;180;190145625;0;0;201901183;0;0
144;特别训练;180;190145623;190145625;0;201901183;0;0
145;特别训练;180;190145624;190145625;0;201901183;0;0
146;特别训练;360;190145623;190145624;0;201901183;0;0
147;狩猎 ★;30;190145623;0;0;201901184;0;0
148;狩猎 ★;60;190145623;0;0;201901184;0;0
149;狩猎 ★;120;190145623;0;0;201901184;0;0
150;狩猎 ★;180;190145623;0;0;201901184;0;0
151;狩猎 ★;240;190145623;0;0;201901184;0;0
152;狩猎 ★;360;190145623;0;0;201901184;0;0
153;狩猎 ★;720;190145623;0;0;201901184;0;0
154;狩猎 ★;1080;190145623;0;0;201901184;0;0
155;狩猎 ★;1440;190145623;0;0;201901184;0;0
156;狩猎 ★;2880;190145623;0;0;201901184;0;0
157;狩猎 ★;30;190145623;0;0;201901184;0;0
158;狩猎 ★;60;190145623;0;0;201901184;0;0
159;狩猎 ★;120;190145623;0;0;201901184;0;0
160;狩猎 ★;180;190145623;0;0;201901184;0;0
161;狩猎 ★;240;190145623;0;0;201901184;0;0
162;狩猎 ★;360;190145623;0;0;201901184;0;0
163;狩猎 ★;720;190145623;0;0;201901184;0;0
164;狩猎 ★;1080;190145623;0;0;201901184;0;0
165;狩猎 ★;1440;190145623;0;0;201901184;0;0
166;狩猎 ★;2880;190145623;0;0;201901184;0;0
167;狩猎 ★★;30;190145623;0;0;201901185;0;0
168;狩猎 ★★;60;190145623;0;0;201901185;0;0
169;狩猎 ★★;120;190145623;0;0;201901185;0;0
170;狩猎 ★★;180;190145623;0;0;201901185;0;0
171;狩猎 ★★;240;190145623;0;0;201901185;0;0
172;狩猎 ★★;360;190145623;0;0;201901185;0;0
173;狩猎 ★★;720;190145623;0;0;201901185;0;0
174;狩猎 ★★★;1080;190145623;0;0;201901185;0;0
175;狩猎 ★★★;1440;190145623;0;0;201901185;0;0
176;狩猎 ★★★;2880;190145623;0;0;201901185;0;0
177;探索：吉恩迪亚大陆;1440;190145624;0;0;190145623;201901186;0
178;探索：吉恩迪亚大陆;1440;190145624;0;0;190145623;201901186;0
179;探索：吉恩迪亚大陆;1440;190145624;0;0;190145623;201901186;0
180;探索：吉恩迪亚大陆;1440;190145624;0;0;190145623;201901186;0
181;探索：吉恩迪亚大陆;1440;190145624;0;0;190145623;201901186;0
182;探索：吉恩迪亚大陆;1440;190145624;0;0;190145623;201901186;0
183;探索：天空大陆;1440;190145624;0;0;190145623;201901186;0
184;探索：天空大陆;1440;190145624;0;0;190145623;201901186;0
185;探索：天空大陆;1440;190145624;0;0;190145623;201901186;0
186;特别训练;360;190145625;0;0;201901186;0;0
187;特别训练;180;190145625;0;0;201901186;0;0
188;特别训练;180;190145623;190145625;0;201901186;0;0
189;特别训练;180;190145624;190145625;0;201901186;0;0
190;特别训练;360;190145623;190145624;0;201901186;0;0
191;梦境之旅;360;190145625;0;0;201901189;0;0
192;梦境之旅;180;190145625;0;0;201901189;0;0
193;梦境之旅;180;190145623;190145625;0;201901189;0;0
194;梦境之旅;180;190145624;190145625;0;201901189;0;0
195;梦境之旅;360;190145623;190145624;0;201901189;0;0
196;奇妙世界之旅;1440;190145624;0;0;190145623;201901192;0
197;奇妙世界之旅;1440;190145624;0;0;190145623;201901192;0
198;奇妙世界之旅;1440;190145624;0;0;190145623;201901192;0
199;奇妙世界之旅;1440;190145624;0;0;190145623;201901192;0
200;奇妙世界之旅;1440;190145624;0;0;190145623;201901192;0
201;奇妙世界之旅;1440;190145624;0;0;190145623;201901192;0
202;奇妙世界之旅;1440;190145624;0;0;190145623;201901192;0
203;奇妙世界之旅;1440;190145624;0;0;190145623;201901192;0
204;奇妙世界之旅;1440;190145624;0;0;190145623;201901192;0
205;时空旅行 ★;1440;190145623;0;0;201901193;0;0
206;时空旅行 ★;1440;190145623;0;0;201901193;0;0
207;时空旅行 ★;1440;190145623;0;0;201901193;0;0
208;时空旅行 ★;1440;190145623;0;0;201901193;0;0
209;时空旅行 ★;1440;190145623;0;0;201901193;0;0
210;时空旅行 ★;1440;190145623;0;0;201901193;0;0
211;时空旅行 ★;1440;190145623;0;0;201901193;0;0
212;时空旅行 ★;1440;190145623;0;0;201901193;0;0
213;时空旅行 ★;1440;190145623;0;0;201901193;0;0
214;时空旅行 ★;1440;190145623;0;0;201901193;0;0
215;时空旅行 ★;1440;190145623;0;0;201901193;0;0
216;时空旅行 ★;1440;190145623;0;0;201901193;0;0
217;时空旅行 ★;1440;190145623;0;0;201901193;0;0
218;时空旅行 ★;1440;190145623;0;0;201901193;0;0
219;时空旅行 ★;1440;190145623;0;0;201901193;0;0
220;时空旅行 ★;1440;190145623;0;0;201901193;0;0
221;时空旅行 ★;1440;190145623;0;0;201901193;0;0
222;时空旅行 ★;1440;190145623;0;0;201901193;0;0
223;时空旅行 ★;1440;190145623;0;0;201901193;0;0
224;时空旅行 ★;1440;190145623;0;0;201901193;0;0
225;时空旅行 ★★;1440;190145623;0;0;201901194;0;0
226;时空旅行 ★★;1440;190145623;0;0;201901194;0;0
227;时空旅行 ★★;1440;190145623;0;0;201901194;0;0
228;时空旅行 ★★;1440;190145623;0;0;201901194;0;0
229;时空旅行 ★★;1440;190145623;0;0;201901194;0;0
230;时空旅行 ★★;1440;190145623;0;0;201901194;0;0
231;时空旅行 ★★;1440;190145623;0;0;201901194;0;0
232;时空旅行 ★★★;1440;190145623;0;0;201901194;0;0
233;时空旅行 ★★★;1440;190145623;0;0;201901194;0;0
234;时空旅行 ★★★;2880;190145623;0;0;201901194;0;0
235;时空旅行 SP;2880;190145624;0;0;190145623;201901195;0
236;时空旅行 SP;2880;190145624;0;0;190145623;201901195;0
237;时空旅行 SP;2880;190145624;0;0;190145623;201901195;0
238;觉醒·狩猎 ★;60;190145623;0;0;202401181;0;0
239;觉醒·狩猎 ★;120;190145623;0;0;202401181;0;0
240;觉醒·狩猎 ★;240;190145623;0;0;202401181;0;0
241;觉醒·狩猎 ★;360;190145623;0;0;202401181;0;0
242;觉醒·狩猎 ★;480;190145623;0;0;202401181;0;0
243;觉醒·狩猎 ★;720;190145623;0;0;202401181;0;0
244;觉醒·狩猎 ★;1440;190145623;0;0;202401181;0;0
245;觉醒·狩猎 ★;2160;190145623;0;0;202401181;0;0
246;觉醒·狩猎 ★;2880;190145623;0;0;202401181;0;0
247;觉醒·狩猎 ★;5760;190145623;0;0;202401181;0;0
248;觉醒·狩猎 ★;60;190145623;0;0;202401181;0;0
249;觉醒·狩猎 ★;120;190145623;0;0;202401181;0;0
250;觉醒·狩猎 ★;240;190145623;0;0;202401181;0;0
251;觉醒·狩猎 ★;360;190145623;0;0;202401181;0;0
252;觉醒·狩猎 ★;480;190145623;0;0;202401181;0;0
253;觉醒·狩猎 ★;720;190145623;0;0;202401181;0;0
254;觉醒·狩猎 ★;1440;190145623;0;0;202401181;0;0
255;觉醒·狩猎 ★;2160;190145623;0;0;202401181;0;0
256;觉醒·狩猎 ★;2880;190145623;0;0;202401181;0;0
257;觉醒·狩猎 ★;5760;190145623;0;0;202401181;0;0
258;觉醒·狩猎 ★★;60;190145623;0;0;202401182;0;0
259;觉醒·狩猎 ★★;120;190145623;0;0;202401182;0;0
260;觉醒·狩猎 ★★;240;190145623;0;0;202401182;0;0
261;觉醒·狩猎 ★★;360;190145623;0;0;202401182;0;0
262;觉醒·狩猎 ★★;480;190145623;0;0;202401182;0;0
263;觉醒·狩猎 ★★;720;190145623;0;0;202401182;0;0
264;觉醒·狩猎 ★★;1440;190145623;0;0;202401182;0;0
265;觉醒·狩猎 ★★;2160;190145623;0;0;202401182;0;0
266;觉醒·狩猎 ★★;2880;190145623;0;0;202401182;0;0
267;觉醒·狩猎 ★★;5760;190145623;0;0;202401182;0;0
268;觉醒·狩猎 ★★;60;190145623;0;0;202401182;0;0
269;觉醒·狩猎 ★★;120;190145623;0;0;202401182;0;0
270;觉醒·狩猎 ★★;240;190145623;0;0;202401182;0;0
271;觉醒·狩猎 ★★;360;190145623;0;0;202401182;0;0
272;觉醒·狩猎 ★★;480;190145623;0;0;202401182;0;0
273;觉醒·狩猎 ★★★;60;190145623;0;0;202401183;0;0
274;觉醒·狩猎 ★★★;120;190145623;0;0;202401183;0;0
275;觉醒·狩猎 ★★★;240;190145623;0;0;202401183;0;0
276;觉醒·狩猎 ★★★;360;190145623;0;0;202401183;0;0
277;觉醒·狩猎 ★★★;480;190145623;0;0;202401183;0;0
278;觉醒·狩猎 ★★★;720;190145623;0;0;202401183;0;0
279;觉醒·狩猎 ★★★;1440;190145623;0;0;202401183;0;0
280;觉醒·狩猎 ★★★;2160;190145623;0;0;202401183;0;0
281;觉醒·狩猎 ★★★;2880;190145623;0;0;202401183;0;0
282;觉醒·狩猎 ★★★;5760;190145623;0;0;202401183;0;0
283;觉醒·狩猎 ★;60;190145623;0;0;202401181;0;0
284;觉醒·狩猎 ★;120;190145623;0;0;202401181;0;0
285;觉醒·狩猎 ★;240;190145623;0;0;202401181;0;0
286;觉醒·狩猎 ★;360;190145623;0;0;202401181;0;0
287;觉醒·狩猎 ★;480;190145623;0;0;202401181;0;0
288;觉醒·狩猎 ★;720;190145623;0;0;202401181;0;0
289;觉醒·狩猎 ★;1440;190145623;0;0;202401181;0;0
290;觉醒·狩猎 ★;2160;190145623;0;0;202401181;0;0
291;觉醒·狩猎 ★;2880;190145623;0;0;202401181;0;0
292;觉醒·狩猎 ★;5760;190145623;0;0;202401181;0;0
293;觉醒·狩猎 ★;60;190145623;0;0;202401181;0;0
294;觉醒·狩猎 ★;120;190145623;0;0;202401181;0;0
295;觉醒·狩猎 ★;240;190145623;0;0;202401181;0;0
296;觉醒·狩猎 ★;360;190145623;0;0;202401181;0;0
297;觉醒·狩猎 ★;480;190145623;0;0;202401181;0;0
298;觉醒·狩猎 ★;720;190145623;0;0;202401181;0;0
299;觉醒·狩猎 ★;1440;190145623;0;0;202401181;0;0
300;觉醒·狩猎 ★;2160;190145623;0;0;202401181;0;0
301;觉醒·狩猎 ★;2880;190145623;0;0;202401181;0;0
302;觉醒·狩猎 ★;5760;190145623;0;0;202401181;0;0
303;觉醒·狩猎 ★★;60;190145623;0;0;202401182;0;0
304;觉醒·狩猎 ★★;120;190145623;0;0;202401182;0;0
305;觉醒·狩猎 ★★;240;190145623;0;0;202401182;0;0
306;觉醒·狩猎 ★★;360;190145623;0;0;202401182;0;0
307;觉醒·狩猎 ★★;480;190145623;0;0;202401182;0;0
308;觉醒·狩猎 ★★;720;190145623;0;0;202401182;0;0
309;觉醒·狩猎 ★★;1440;190145623;0;0;202401182;0;0
310;觉醒·狩猎 ★★;2160;190145623;0;0;202401182;0;0
311;觉醒·狩猎 ★★;2880;190145623;0;0;202401182;0;0
312;觉醒·狩猎 ★★;5760;190145623;0;0;202401182;0;0
313;觉醒·狩猎 ★★;60;190145623;0;0;202401182;0;0
314;觉醒·狩猎 ★★;120;190145623;0;0;202401182;0;0
315;觉醒·狩猎 ★★;240;190145623;0;0;202401182;0;0
316;觉醒·狩猎 ★★;360;190145623;0;0;202401182;0;0
317;觉醒·狩猎 ★★;480;190145623;0;0;202401182;0;0
318;觉醒·狩猎 ★★★;60;190145623;0;0;202401183;0;0
319;觉醒·狩猎 ★★★;120;190145623;0;0;202401183;0;0
320;觉醒·狩猎 ★★★;240;190145623;0;0;202401183;0;0
321;觉醒·狩猎 ★★★;360;190145623;0;0;202401183;0;0
322;觉醒·狩猎 ★★★;480;190145623;0;0;202401183;0;0
